campaign_name,campaign_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur,ctr_pct,roas
19 JANUARY - Retro Square Heeled Pumps - 1.60 - SINGLE PRODUCT,120215063385650719,115.14,14142,229,1.61929,0.502795,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.621939'}]",110.53439999999999,1.6192900579833123,0
20 JANUARY - Casual Zip-Up Sweater - 1.61 - SINGLE PRODUCT,120215063484550719,27.22,3168,78,2.462121,0.348974,2023-07-27,2025-03-18,,26.131199999999996,2.462121212121212,0
20 JANUARY - C11 ADS Collection (January 17) - COLLECTION,120215063599110719,35.68,1951,96,4.920554,0.371667,2023-07-27,2025-03-18,,34.2528,4.920553562275757,0
21 JANUARY - Women's Cashmere Trench Coat - 1.59 - SINGLE PRODUCT,120215140359570719,54.77,4471,258,5.770521,0.212287,2023-07-27,2025-03-18,,52.5792,5.770521136211138,0
21 JANUARY - High Top Leather Lace-up Sneakers - 1.76 - SINGLE PRODUCT,120215143376920719,239.12,35258,818,2.320041,0.292323,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.064361'}]",229.55519999999999,2.32004084179477,0
21 JANUARY - Short Button-down Wool Coat - 1.61 - SINGLE PRODUCT,120215143537690719,48.84,4643,179,3.855266,0.272849,2023-07-27,2025-03-18,,46.8864,3.8552659918156365,0
22 JANUARY - Gentleman Button-down Cardigan - 1.68 - SINGLE PRODUCT,120215191017810719,21.69,2646,61,2.305367,0.355574,2023-07-27,2025-03-18,,20.822400000000002,2.305366591080877,0
22 JANUARY - Woven Leather Hobo Bag - 1.74 - SINGLE PRODUCT,120215191162910719,74.52,9535,175,1.835343,0.425829,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '2.781804'}]",71.5392,1.8353434714210803,0
23 JANUARY - C12 ADS Collection (January 21) - COLLECTION,120215229225040719,54.11,3528,130,3.684807,0.416231,2023-07-27,2025-03-18,,51.9456,3.6848072562358274,0
23 JANUARY - Comfortable Leather Jacket - 1.55 - SINGLE PRODUCT,120215231542080719,122.05,17448,304,1.74232,0.40148,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.044572'}]",117.16799999999999,1.742320036680422,0
23 JANUARY - The Classic Overshirt - 1.59 - SINGLE PRODUCT,120215232380490719,22.94,1813,30,1.654716,0.764667,2023-07-27,2025-03-18,,22.0224,1.654715940430226,0
23 JANUARY - Double-breasted Wool Trench Coat - 1.57 - SINGLE PRODUCT,120215232564280719,134.05,12561,578,4.601544,0.23192,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '2.708542'}]",128.68800000000002,4.60154446302046,0
24 JANUARY - Warm Casual Corduroy Pants - 1.60 - SINGLE PRODUCT,120215233748850719,21.49,1277,20,1.566171,1.0745,2023-07-27,2025-03-18,,20.630399999999998,1.5661707126076743,0
24 JANUARY - Self-Tie Bow Cardigan - 1.54 - SINGLE PRODUCT,120215234194390719,40.22,3095,55,1.77706,0.731273,2023-07-27,2025-03-18,,38.6112,1.7770597738287561,0
4 FEBRUARY- C15 ADS Collection (February 01) - COLLECTION,120215770818110719,167.03,10212,566,5.542499,0.295106,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.109082'}]",160.34879999999998,5.54249902075989,0
4 FEBRUARY- C16 ADS Collection (February 01) - COLLECTION,120215771232310719,53.76,4833,90,1.862197,0.597333,2023-07-27,2025-03-18,,51.60959999999999,1.86219739292365,0
5 FEBRUARY- C17 ADS Collection (February 01) - COLLECTION,120215803387680719,90.51,8845,287,3.244771,0.315366,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.061651'}]",86.8896,3.244771057094403,0
7 FEBRUARY- C11 ADS Collection (February 7) - COLLECTION,120215873563470719,45.68,3105,122,3.929147,0.374426,2023-07-27,2025-03-18,,43.852799999999995,3.92914653784219,0
"7 FEBRUARY - Comfortable, Knitted, Soft Turtleneck Sweater - 1.58 - SINGLE PRODUCT",120215874165630719,115.41,8345,270,3.23547,0.427444,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.621437'}]",110.7936,3.2354703415218693,0
7 FEBRUARY - Retro Square Heeled Pumps - 1.48 - SINGLE PRODUCT,120215874818660719,38.96,4893,75,1.532802,0.519467,2023-07-27,2025-03-18,,37.4016,1.5328019619865114,0
7 FEBRUARY - Cheerful Colorful Turtleneck - 1.45 - SINGLE PRODUCT,120215875549160719,39.99,5776,149,2.57964,0.268389,2023-07-27,2025-03-18,,38.3904,2.579639889196676,0
7 FEBRUARY - Distressed Leather Hobo Bag - 1.52 - SINGLE PRODUCT,120215875811060719,41.19,5172,123,2.37819,0.334878,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '2.259286'}]",39.542399999999994,2.3781902552204177,0
8 FEBRUARY - Distressed Leather Hobo Bag - 1.52 - SINGLE PRODUCT - RELAUNCHED,120215922902940719,25.59,3734,54,1.44617,0.473889,2023-07-27,2025-03-18,,24.566399999999998,1.44617032672737,0
8 FEBRUARY - Breathable Sport Shoes- 1.55 - SINGLE PRODUCT - RELAUNCHED,120215925484100719,24.1,2248,45,2.001779,0.535556,2023-07-27,2025-03-18,,23.136,2.0017793594306053,0
10  FEBRUARY - Leopard Pattern Fur Jacket - 1.55- SINGLE PRODUCT,120216059707610719,28.59,1458,51,3.497942,0.560588,2023-07-27,2025-03-18,,27.4464,3.4979423868312756,0
10  FEBRUARY - Modern and Ergonomic Casual Sneakers - 1.53- SINGLE PRODUCT,120216060654960719,30.1,3257,101,3.101013,0.29802,2023-07-27,2025-03-18,,28.896,3.101013202333436,0
10  FEBRUARY - Loose Casual Lounge Set - 1.57- SINGLE PRODUCT,120216060654990719,26.42,5538,47,0.848682,0.562128,2023-07-27,2025-03-18,,25.3632,0.8486818345973276,0
10  FEBRUARY - Vintage Floral Print Denim Flared Pants - 1.46- SINGLE PRODUCT - Copy,120216060655000719,26.66,1959,64,3.266973,0.416563,2023-07-27,2025-03-18,,25.5936,3.2669729453802963,0
11  FEBRUARY - Comfortable and Stylish Button-down Sweater - 1.53- SINGLE PRODUCT,120216067482560719,54.2,5641,117,2.0741,0.463248,2023-07-27,2025-03-18,,52.032000000000004,2.0741003368197126,0
11 FEBRUARY- C19 ADS (Feb 07)- COLLECTION,120216067694940719,29.35,2890,61,2.110727,0.481148,2023-07-27,2025-03-18,,28.176000000000002,2.110726643598616,0
11  FEBRUARY - Steel Toe Safety Shoes - 1.55- SINGLE PRODUCT,120216068682790719,20.33,2124,61,2.87194,0.333279,2023-07-27,2025-03-18,,19.516799999999996,2.871939736346516,0
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,25.32,3161,27,0.85416,0.937778,2023-07-27,2025-03-18,,24.307199999999998,0.8541600759253402,0
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,153.75,20031,350,1.747292,0.439286,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.906211'}]",147.6,1.7472916978683042,0
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,586.73,86797,2921,3.365324,0.200866,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.748828'}]",563.2608,3.3653236863025215,0
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,26.16,3351,38,1.13399,0.688421,2023-07-27,2025-03-18,,25.113599999999998,1.1339898537749926,0
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,25.58,1664,26,1.5625,0.983846,2023-07-27,2025-03-18,,24.5568,1.5625,0
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,41.51,4761,205,4.305818,0.202488,2023-07-27,2025-03-18,,39.849599999999995,4.305818105440034,0
