collection_id,collection_title,collection_handle,collection_type,collection_url,product_id,product_title,product_handle,product_url
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8304783294552,Pebbled Leather Keylock Handbag,826891205768904704,https://dd3662-08.myshopify.com/products/826891205768904704
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8259690627160,Woven Leather Hobo Bag,811239037636444160,https://dd3662-08.myshopify.com/products/811239037636444160
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8306769526872,2-Way Woven Leather Tote Bag,827606516746944512,https://dd3662-08.myshopify.com/products/827606516746944512
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8251724496984,Leather Tote Bag,775783459384721408,https://dd3662-08.myshopify.com/products/775783459384721408
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8280271061080,Distressed Leather Hobo Bag,817343112861974528,https://dd3662-08.myshopify.com/products/817343112861974528
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8293896257624,Urban Corduroy Shoulder Tote Bag,8-2208047102532e-17,https://dd3662-08.myshopify.com/products/8-2208047102532e-17
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8251724595288,Elegant Leather Shoulder Bag,775783469258113024,https://dd3662-08.myshopify.com/products/775783469258113024
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8251724398680,Vintage Leather Shoulder Bag,775783465617457152,https://dd3662-08.myshopify.com/products/775783465617457152
291458023512.0,Bags,bags,custom,https://dd3662-08.myshopify.com/collections/bags,8251724300376,Suede Hobo Bag,773619669645918208,https://dd3662-08.myshopify.com/products/773619669645918208
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251684356184,Elegant Full Zip Cardigan,807689532479635456,https://dd3662-08.myshopify.com/products/807689532479635456
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251683897432,Elegant Knitted Sweater,807689458026545152,https://dd3662-08.myshopify.com/products/807689458026545152
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251683111000,Elite Polo,807689421619986432,https://dd3662-08.myshopify.com/products/807689421619986432
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251682357336,Slim Fit Long-Sleeve Sweater,807689441203191808,https://dd3662-08.myshopify.com/products/807689441203191808
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251681833048,Winter Turtleneck Sweater,807689492323368960,https://dd3662-08.myshopify.com/products/807689492323368960
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251681603672,Zip Up Pullover,807689542235586560,https://dd3662-08.myshopify.com/products/807689542235586560
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251681275992,Winter Tactical Jacket,807689417236938752,https://dd3662-08.myshopify.com/products/807689417236938752
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251680915544,Winter Leather Jacket,807689579975933952,https://dd3662-08.myshopify.com/products/807689579975933952
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251679670360,Waterproof Winter Coat,807302677133262848,https://dd3662-08.myshopify.com/products/807302677133262848
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251679440984,Waterproof Thermal Winter Jacket,807302670179106816,https://dd3662-08.myshopify.com/products/807302670179106816
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251679244376,Trendy Puffer Jacket,807302663203979264,https://dd3662-08.myshopify.com/products/807302663203979264
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251678851160,Classic Men's Trench Coat,807302644048592896,https://dd3662-08.myshopify.com/products/807302644048592896
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251678392408,Water and Windproof Winter Jacket,807302659773038592,https://dd3662-08.myshopify.com/products/807302659773038592
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251676557400,Elegant and Comfortable Dress,806626968605818880,https://dd3662-08.myshopify.com/products/806626968605818880
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251676229720,Vintage Icelandic Jacquard Sweater,806207413857288192,https://dd3662-08.myshopify.com/products/806207413857288192
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251673837656,Elegant Refined Cardigan,g202404073745,https://dd3662-08.myshopify.com/products/g202404073745
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251673346136,Soft Colorful Sweater,806207417544081408,https://dd3662-08.myshopify.com/products/806207417544081408
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251520286808,Cozy Mohair Knit Sweater,g202402038247,https://dd3662-08.myshopify.com/products/g202402038247
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251520090200,Winter Zip-up Parka Jacket,806207473957470208,https://dd3662-08.myshopify.com/products/806207473957470208
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251519729752,Warm Knitted Comfy Sweater,806207426087878656,https://dd3662-08.myshopify.com/products/806207426087878656
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251518419032,Warm Padded Winter Jacket,805472663651745792,https://dd3662-08.myshopify.com/products/805472663651745792
282860519512.0,Best Seller,best-seller,custom,https://dd3662-08.myshopify.com/collections/best-seller,8251517108312,Exclusive Coat with Scarf Accent,805472705594785792,https://dd3662-08.myshopify.com/products/805472705594785792
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8256967147608,"Comfortable, Knitted, Soft Turtleneck Sweater",768539614947311616,https://dd3662-08.myshopify.com/products/768539614947311616
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8256962396248,Bi-color Turtleneck Knitted Sweater,g202403358766,https://dd3662-08.myshopify.com/products/g202403358766
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8256962986072,Elegant and Comfortable Turtleneck Sweater,799023666133204992,https://dd3662-08.myshopify.com/products/799023666133204992
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8257239416920,High-quality Knitted Winter Sweater,810195264840138752,https://dd3662-08.myshopify.com/products/810195264840138752
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8257239449688,Premium Quality Cashmere Sweater,810195031099965440,https://dd3662-08.myshopify.com/products/810195031099965440
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8256962920536,Herringbone Pattern Turtleneck Sweater,782321379759357952,https://dd3662-08.myshopify.com/products/782321379759357952
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8257239679064,Classic Contrast Stitching Turtleneck,810195248260055040,https://dd3662-08.myshopify.com/products/810195248260055040
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8256971800664,Fall Luxe Checkered Knit Sweater,784507459245965312,https://dd3662-08.myshopify.com/products/784507459245965312
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8257239547992,Diamond Pattern Knitted High Neck Sweater,810195038771347456,https://dd3662-08.myshopify.com/products/810195038771347456
291651813464.0,C11 ADS Collection (January 17),c11,custom,https://dd3662-08.myshopify.com/collections/c11,8257239613528,Classic Cashmere Turtleneck Sweater,810195034937753600,https://dd3662-08.myshopify.com/products/810195034937753600
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8251674984536,Leopard Print Sweater,806207433109143552,https://dd3662-08.myshopify.com/products/806207433109143552
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261162238040,Retro Winter Sweater,811654185949855744,https://dd3662-08.myshopify.com/products/811654185949855744
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261162827864,Comfortable Buttoned Cardigan,811654109466722304,https://dd3662-08.myshopify.com/products/811654109466722304
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261162401880,Elegant Sweater,811654098515394560,https://dd3662-08.myshopify.com/products/811654098515394560
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261163221080,Warm Casual Sweater,811654131717505024,https://dd3662-08.myshopify.com/products/811654131717505024
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8251520221272,Elegant Winter Wool Jacket,g202403677978,https://dd3662-08.myshopify.com/products/g202403677978
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261164859480,Comfortable Button Cardigan,811654159458631680,https://dd3662-08.myshopify.com/products/811654159458631680
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261164236888,Ribbed knit cardigan,811654177976483840,https://dd3662-08.myshopify.com/products/811654177976483840
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261163974744,Elegant Knit Blouse,811654255113928704,https://dd3662-08.myshopify.com/products/811654255113928704
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261163548760,Elegant knitted sweater,811654233332908032,https://dd3662-08.myshopify.com/products/811654233332908032
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8260681793624,Soft Knit Sweater,784507474660032512,https://dd3662-08.myshopify.com/products/784507474660032512
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261164564568,Plush cardigan,811654153448194048,https://dd3662-08.myshopify.com/products/811654153448194048
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261187502168,Elegant Boat Neck Sweater,788504887250911232,https://dd3662-08.myshopify.com/products/788504887250911232
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261165383768,Elegant Knitted Vest,811654181336121344,https://dd3662-08.myshopify.com/products/811654181336121344
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261166170200,Long Knitted Cardigan,811654082723840000,https://dd3662-08.myshopify.com/products/811654082723840000
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8257239416920,High-quality Knitted Winter Sweater,810195264840138752,https://dd3662-08.myshopify.com/products/810195264840138752
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261165613144,Elegant Cozy Cardigan,811654167083876352,https://dd3662-08.myshopify.com/products/811654167083876352
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261167677528,Cozy Striped Sweater,811654091276025856,https://dd3662-08.myshopify.com/products/811654091276025856
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261166432344,Cute Cardigan,811654170347044864,https://dd3662-08.myshopify.com/products/811654170347044864
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8259690201176,Short Button-down Wool Coat,811239043051290624,https://dd3662-08.myshopify.com/products/811239043051290624
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8256962920536,Herringbone Pattern Turtleneck Sweater,782321379759357952,https://dd3662-08.myshopify.com/products/782321379759357952
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8261167054936,Elegant Button Cardigan,811654156430344192,https://dd3662-08.myshopify.com/products/811654156430344192
291816276056.0,C12 ADS Collection (January 21),c12-ads-collection-january-21,custom,https://dd3662-08.myshopify.com/collections/c12-ads-collection-january-21,8260704469080,Long Sleeved Wool Coat,784714558861213696,https://dd3662-08.myshopify.com/products/784714558861213696
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262006014040,Comfortable three-piece set with long sleeves,769245696351010816,https://dd3662-08.myshopify.com/products/769245696351010816
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262484885592,Two-piece Knitted Set,812339450066501632,https://dd3662-08.myshopify.com/products/812339450066501632
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262484951128,Cozy Two-piece Set,812339344021913600,https://dd3662-08.myshopify.com/products/812339344021913600
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262345293912,Vintage Fashion Three-Piece Set,769602261520220160,https://dd3662-08.myshopify.com/products/769602261520220160
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485114968,Fleece-Lined Relaxation Set,812339431993245696,https://dd3662-08.myshopify.com/products/812339431993245696
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485246040,Elegant 3 Piece Set,812339441824694272,https://dd3662-08.myshopify.com/products/812339441824694272
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485311576,Comfortable Tracksuit Set,812339444827815936,https://dd3662-08.myshopify.com/products/812339444827815936
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262005424216,Elegant Long Sleeved Tracksuit 2-Piece Set,786527394168045568,https://dd3662-08.myshopify.com/products/786527394168045568
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485344344,Elegant Knit Set,812339364234264576,https://dd3662-08.myshopify.com/products/812339364234264576
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485573720,Classic Two Piece Set,812339382244605952,https://dd3662-08.myshopify.com/products/812339382244605952
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485606488,Two Piece Comfort Set,812339455066112000,https://dd3662-08.myshopify.com/products/812339455066112000
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262486130776,Flannel Loungewear Set,812339400590491648,https://dd3662-08.myshopify.com/products/812339400590491648
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262486098008,Casual Jogging Set,812339379774160896,https://dd3662-08.myshopify.com/products/812339379774160896
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485966936,Elegant 2 Piece Set,812339355698855936,https://dd3662-08.myshopify.com/products/812339355698855936
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262005817432,"Comfortable, Cozy Knit Set",769245646992441344,https://dd3662-08.myshopify.com/products/769245646992441344
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485639256,Cozy 2 Piece Set,812339410019287040,https://dd3662-08.myshopify.com/products/812339410019287040
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485540952,Elegant Jogger Set,812339360077709312,https://dd3662-08.myshopify.com/products/812339360077709312
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485704792,Comfy Knitted Set,812339352657985536,https://dd3662-08.myshopify.com/products/812339352657985536
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485737560,Cozy Lounge Set,812339435503878144,https://dd3662-08.myshopify.com/products/812339435503878144
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485803096,Cozy Relaxation Set,812339367795228672,https://dd3662-08.myshopify.com/products/812339367795228672
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262485901400,Sweater and Jogging Set,812339438376976384,https://dd3662-08.myshopify.com/products/812339438376976384
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262005620824,Comfy Casual Set,774705950270423040,https://dd3662-08.myshopify.com/products/774705950270423040
291849109592.0,C13 ADS Collection (January 23),c13-ads-collection-january-23,custom,https://dd3662-08.myshopify.com/collections/c13-ads-collection-january-23,8262356992088,Comfy Knitted Sweater and Skirt Set,784078515665371136,https://dd3662-08.myshopify.com/products/784078515665371136
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8251515207768,Winter Coat with Luxury Fleece Lining,805472715300405248,https://dd3662-08.myshopify.com/products/805472715300405248
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779753048,Elegant Puffer Jacket,813116726412574720,https://dd3662-08.myshopify.com/products/813116726412574720
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779818584,Premium Down Jacket,813116593411194880,https://dd3662-08.myshopify.com/products/813116593411194880
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779851352,Elegant Lapel Coat,813116637354917888,https://dd3662-08.myshopify.com/products/813116637354917888
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780441176,Winter Trench Coat,813116674159935488,https://dd3662-08.myshopify.com/products/813116674159935488
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780375640,Warm Winter Coat,813116714748215296,https://dd3662-08.myshopify.com/products/813116714748215296
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779916888,Elegant Trench Coat,813116628542685184,https://dd3662-08.myshopify.com/products/813116628542685184
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8251515142232,Long Down Jacket,805472682211540992,https://dd3662-08.myshopify.com/products/805472682211540992
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8262916964440,Elegant Mid-length Coat,g2024102316876543,https://dd3662-08.myshopify.com/products/g2024102316876543
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779982424,Comfortable Circle Pattern Winter Jacket,813115853393362944,https://dd3662-08.myshopify.com/products/813115853393362944
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8272009789528,Luxury Warm Fur-Lined Winter Coat,769415873814331392,https://dd3662-08.myshopify.com/products/769415873814331392
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780015192,Elegant Felt Jacket,813116606543560704,https://dd3662-08.myshopify.com/products/813116606543560704
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780047960,Elegant Wool Trench Coat,813116710365167616,https://dd3662-08.myshopify.com/products/813116710365167616
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780113496,Warm Winter Jacket,813116681663545344,https://dd3662-08.myshopify.com/products/813116681663545344
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780179032,Lined Winter Jacket,813116648062976000,https://dd3662-08.myshopify.com/products/813116648062976000
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780211800,Elegant Long Coat,813116635077410816,https://dd3662-08.myshopify.com/products/813116635077410816
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780244568,Elegant Warm Long Coat,813116591121104896,https://dd3662-08.myshopify.com/products/813116591121104896
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8271983476824,Casual Leaves Print Lined Hooded Zip Jacket,781264056035049472,https://dd3662-08.myshopify.com/products/781264056035049472
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780277336,Cozy Shawl Collar Jacket,813116712500068352,https://dd3662-08.myshopify.com/products/813116712500068352
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780342872,Stylish Quilted Jacket,813116723451396096,https://dd3662-08.myshopify.com/products/813116723451396096
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8271999369304,Comfy Faux Fur Lined Jacket,780896866693808128,https://dd3662-08.myshopify.com/products/780896866693808128
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779949656,Warm Winter Coat,813116670544445440,https://dd3662-08.myshopify.com/products/813116670544445440
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273780408408,Lightweight Quilted Jacket,813116644854333440,https://dd3662-08.myshopify.com/products/813116644854333440
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8271720808536,Elegant Fall Coat,780896886860021760,https://dd3662-08.myshopify.com/products/780896886860021760
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8271998222424,Elegant Winter Coat with Fur,785520185393020928,https://dd3662-08.myshopify.com/products/785520185393020928
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8273779884120,Winter Trench Coat,813116611392176128,https://dd3662-08.myshopify.com/products/813116611392176128
292140154968.0,C15 ADS Collection (February 01),c15-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c15-ads-collection-february-01,8251519107160,Padded Jacket,805472628528644096,https://dd3662-08.myshopify.com/products/805472628528644096
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8273780473944,Ribbed Velvet Sweater with Collar,813115867154874368,https://dd3662-08.myshopify.com/products/813115867154874368
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8272058056792,Men's Cashmere Sweater,799690274665136128,https://dd3662-08.myshopify.com/products/799690274665136128
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8271897722968,Warm Knitted Sweater,799690284593053696,https://dd3662-08.myshopify.com/products/799690284593053696
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8276486750296,Cashmere and Wool Patchwork Print Sweater,799690292369293312,https://dd3662-08.myshopify.com/products/799690292369293312
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8273780506712,Quarter-Zip Neck Sweater,813115904559677440,https://dd3662-08.myshopify.com/products/813115904559677440
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8272032399448,Warm Winter Wool Sweater,801107170488745984,https://dd3662-08.myshopify.com/products/801107170488745984
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8251684356184,Elegant Full Zip Cardigan,807689532479635456,https://dd3662-08.myshopify.com/products/807689532479635456
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8273780572248,Zip-Up Tribal Pattern Neck Sweater,813116014177812480,https://dd3662-08.myshopify.com/products/813116014177812480
292166139992.0,C16 ADS Collection (February 01),c16-ads-collection-february-01,custom,https://dd3662-08.myshopify.com/collections/c16-ads-collection-february-01,8251683045464,Premium Men's Turtleneck Sweater,807689494798008320,https://dd3662-08.myshopify.com/products/807689494798008320
